protein1_pdb,protein2_pdb,protein1_uniprot,protein2_uniprot,interaction_type
3BH9,3L6F,P61769,Q16655,0
3BH9,3MRP,P61769,Q16655,0
3BH9,3MRQ,P61769,Q16655,0
3BO8,3L6F,P61769,Q16655,0
3BP4,3L6F,P61769,Q16655,0
3BVN,3L6F,P61769,Q16655,0
3BW9,3L6F,P61769,Q16655,0
3CII,3L6F,P61769,Q16655,0
3CZF,3L6F,P61769,Q16655,0
3D18,2GTZ,P61769,Q16655,0
3D18,3L6F,P61769,Q16655,0
3D18,3MRP,P61769,Q16655,0
3D18,3MRQ,P61769,Q16655,0
3D25,2GTZ,P61769,Q16655,0
3D25,3L6F,P61769,Q16655,0
3D25,3MRP,P61769,Q16655,0
3D25,3MRQ,P61769,Q16655,0
3D2U,3L6F,P61769,Q16655,0
3D39,3L6F,P61769,Q16655,0
3D3V,3L6F,P61769,Q16655,0
3DBX,2GTZ,P61769,Q16655,0
3DBX,3L6F,P61769,Q16655,0
3DBX,3MRP,P61769,Q16655,0
3DBX,3MRQ,P61769,Q16655,0
3DX6,3L6F,P61769,Q16655,0
3EKC,2GTZ,P61769,Q16655,0
3EKC,3L6F,P61769,Q16655,0
3EKC,3MRP,P61769,Q16655,0
3EKC,3MRQ,P61769,Q16655,0
3FQU,3L6F,P61769,Q16655,0
3FQX,2GTZ,P61769,Q16655,0
3FQX,3L6F,P61769,Q16655,0
3FQX,3MRP,P61769,Q16655,0
3FQX,3MRQ,P61769,Q16655,0
3FT3,2GTZ,P61769,Q16655,0
3FT3,3L6F,P61769,Q16655,0
3FT3,3MRP,P61769,Q16655,0
3FT3,3MRQ,P61769,Q16655,0
3GIV,2GTZ,P61769,Q16655,0
3GIV,3L6F,P61769,Q16655,0
3GIV,3MRP,P61769,Q16655,0
3GIV,3MRQ,P61769,Q16655,0
3GSW,2GTZ,P61769,Q16655,0
3GSW,3L6F,P61769,Q16655,0
3GSW,3MRP,P61769,Q16655,0
3GSW,3MRQ,P61769,Q16655,0
3H7B,2GTZ,P61769,Q16655,0
3H7B,3L6F,P61769,Q16655,0
3H7B,3MRP,P61769,Q16655,0
3H7B,3MRQ,P61769,Q16655,0
3I6G,3L6F,P61769,Q16655,0
3I6K,3L6F,P61769,Q16655,0
3I6L,3L6F,P61769,Q16655,0
3IB4,2GTZ,P61769,Q16655,0
3IB4,3L6F,P61769,Q16655,0
3IB4,3MRP,P61769,Q16655,0
3IB4,3MRQ,P61769,Q16655,0
3JTS,3L6F,P61769,Q16655,0
3KLA,3L6F,P61769,Q16655,0
3KPL,2GTZ,P61769,Q16655,0
3KPL,3L6F,P61769,Q16655,0
3KPL,3MRP,P61769,Q16655,0
3KPL,3MRQ,P61769,Q16655,0
3KPO,2GTZ,P61769,Q16655,0
3KPO,3L6F,P61769,Q16655,0
3KPO,3MRP,P61769,Q16655,0
3KPO,3MRQ,P61769,Q16655,0
3KPQ,2GTZ,P61769,Q16655,0
3KPQ,3L6F,P61769,Q16655,0
3KPQ,3MRP,P61769,Q16655,0
3KPQ,3MRQ,P61769,Q16655,0
3KPS,3L6F,P61769,Q16655,0
3L3G,2GTZ,P61769,Q16655,0
3L3G,3L6F,P61769,Q16655,0
3L3G,3MRP,P61769,Q16655,0
3L3G,3MRQ,P61769,Q16655,0
3LKP,2GTZ,P61769,Q16655,0
3LKP,3L6F,P61769,Q16655,0
3LKP,3MRP,P61769,Q16655,0
3LKP,3MRQ,P61769,Q16655,0
3LKQ,2GTZ,P61769,Q16655,0
3LKQ,3L6F,P61769,Q16655,0
3LKQ,3MRP,P61769,Q16655,0
3LKQ,3MRQ,P61769,Q16655,0
3LKR,2GTZ,P61769,Q16655,0
3LKR,3L6F,P61769,Q16655,0
3LKR,3MRP,P61769,Q16655,0
3LKR,3MRQ,P61769,Q16655,0
3LN4,3L6F,P61769,Q16655,0
3LOZ,2GTZ,P61769,Q16655,0
3LOZ,3L6F,P61769,Q16655,0
3LOZ,3MRP,P61769,Q16655,0
3LOZ,3MRQ,P61769,Q16655,0
3LV3,3L6F,P61769,Q16655,0
3M1B,2GTZ,P61769,Q16655,0
3M1B,3L6F,P61769,Q16655,0
3M1B,3MRP,P61769,Q16655,0
3M1B,3MRQ,P61769,Q16655,0
3MR9,2GTZ,P61769,Q16655,0
3MR9,3L6F,P61769,Q16655,0
3MR9,3MRP,P61769,Q16655,0
3MR9,3MRQ,P61769,Q16655,0
3MRB,2GTZ,P61769,Q16655,0
3MRB,3L6F,P61769,Q16655,0
3MRB,3MRP,P61769,Q16655,0
3MRB,3MRQ,P61769,Q16655,0
3MRC,2GTZ,P61769,Q16655,0
3MRC,3L6F,P61769,Q16655,0
3MRC,3MRP,P61769,Q16655,0
3MRC,3MRQ,P61769,Q16655,0
3MRD,2GTZ,P61769,Q16655,0
3MRD,3L6F,P61769,Q16655,0
3MRD,3MRP,P61769,Q16655,0
3MRD,3MRQ,P61769,Q16655,0
3MRE,2GTZ,P61769,Q16655,0
3MRE,3L6F,P61769,Q16655,0
3MRE,3MRP,P61769,Q16655,0
3MRE,3MRQ,P61769,Q16655,0
3MRF,2GTZ,P61769,Q16655,0
3MRF,3L6F,P61769,Q16655,0
3MRF,3MRP,P61769,Q16655,0
3MRF,3MRQ,P61769,Q16655,0
3MRG,3L6F,P61769,Q16655,0
3MRI,3L6F,P61769,Q16655,0
3MRK,3L6F,P61769,Q16655,0
3MRM,2GTZ,P61769,Q16655,0
3MRM,3L6F,P61769,Q16655,0
3MRM,3MRP,P61769,Q16655,0
3MRM,3MRQ,P61769,Q16655,0
3MRN,2GTZ,P61769,Q16655,0
3MRN,3L6F,P61769,Q16655,0
3MRN,3MRP,P61769,Q16655,0
3MRN,3MRQ,P61769,Q16655,0
3MRP,3L6F,P61769,Q16655,0
3MRP,3MRP,P61769,Q16655,0
3MRP,3MRQ,P61769,Q16655,0
3MRQ,3L6F,P61769,Q16655,0
3MRQ,3MRQ,P61769,Q16655,0
3MRR,2GTZ,P61769,Q16655,0
3MRR,3L6F,P61769,Q16655,0
3MRR,3MRP,P61769,Q16655,0
3MRR,3MRQ,P61769,Q16655,0
3MZT,2GTZ,P61769,Q16655,0
3MZT,3L6F,P61769,Q16655,0
3MZT,3MRP,P61769,Q16655,0
3MZT,3MRQ,P61769,Q16655,0
3NFN,2GTZ,P61769,Q16655,0
3NFN,3L6F,P61769,Q16655,0
3NFN,3MRP,P61769,Q16655,0
3NFN,3MRQ,P61769,Q16655,0
3OV6,2GTZ,P61769,Q16655,0
3OV6,3L6F,P61769,Q16655,0
3OV6,3MRP,P61769,Q16655,0
3OV6,3MRQ,P61769,Q16655,0
3OXS,3L6F,P61769,Q16655,0
3QDA,2GTZ,P61769,Q16655,0
3QDA,3L6F,P61769,Q16655,0
3QDA,3MRP,P61769,Q16655,0
3QDA,3MRQ,P61769,Q16655,0
3QZW,2GTZ,P61769,Q16655,0
3QZW,3L6F,P61769,Q16655,0
3QZW,3MRP,P61769,Q16655,0
3QZW,3MRQ,P61769,Q16655,0
3RL1,2GTZ,P61769,Q16655,0
3RL1,3L6F,P61769,Q16655,0
3RL1,3MRP,P61769,Q16655,0
3RL1,3MRQ,P61769,Q16655,0
3RWJ,2GTZ,P61769,Q16655,0
3RWJ,3L6F,P61769,Q16655,0
3RWJ,3MRP,P61769,Q16655,0
3RWJ,3MRQ,P61769,Q16655,0
3S6C,2GTZ,P61769,Q16655,0
3S6C,3L6F,P61769,Q16655,0
3S6C,3MRP,P61769,Q16655,0
3S6C,3MRQ,P61769,Q16655,0
3SKM,2GTZ,P61769,Q16655,0
3SKM,3L6F,P61769,Q16655,0
3SKM,3MRP,P61769,Q16655,0
3SKM,3MRQ,P61769,Q16655,0
3SKO,2GTZ,P61769,Q16655,0
3SKO,3L6F,P61769,Q16655,0
3SKO,3MRP,P61769,Q16655,0
3SKO,3MRQ,P61769,Q16655,0
3SPV,3L6F,P61769,Q16655,0
3TID,2GTZ,P61769,Q16655,0
3TID,3L6F,P61769,Q16655,0
3TID,3MRP,P61769,Q16655,0
3TID,3MRQ,P61769,Q16655,0
3TO2,3L6F,P61769,Q16655,0
3VFP,3L6F,P61769,Q16655,0
3VFS,2GTZ,P61769,Q16655,0
3VFS,3L6F,P61769,Q16655,0
3VFS,3MRP,P61769,Q16655,0
3VFS,3MRQ,P61769,Q16655,0
3VFT,2GTZ,P61769,Q16655,0
3VFT,3L6F,P61769,Q16655,0
3VFT,3MRP,P61769,Q16655,0
3VFT,3MRQ,P61769,Q16655,0
3VFU,2GTZ,P61769,Q16655,0
3VFU,3L6F,P61769,Q16655,0
3VFU,3MRP,P61769,Q16655,0
3VFU,3MRQ,P61769,Q16655,0
3VRJ,3L6F,P61769,Q16655,0
3VWJ,2GTZ,P61769,Q16655,0
3VWJ,3L6F,P61769,Q16655,0
3VWJ,3MRP,P61769,Q16655,0
3VWJ,3MRQ,P61769,Q16655,0
3VXN,2GTZ,P61769,Q16655,0
3VXN,3L6F,P61769,Q16655,0
3VXN,3MRP,P61769,Q16655,0
3VXN,3MRQ,P61769,Q16655,0
3VXO,2GTZ,P61769,Q16655,0
3VXO,3L6F,P61769,Q16655,0
3VXO,3MRP,P61769,Q16655,0
3VXO,3MRQ,P61769,Q16655,0
3VXR,2GTZ,P61769,Q16655,0
3VXR,3L6F,P61769,Q16655,0
3VXR,3MRP,P61769,Q16655,0
3VXR,3MRQ,P61769,Q16655,0
3X12,3L6F,P61769,Q16655,0
3X13,2GTZ,P61769,Q16655,0
3X13,3L6F,P61769,Q16655,0
3X13,3MRP,P61769,Q16655,0
3X13,3MRQ,P61769,Q16655,0
3X14,2GTZ,P61769,Q16655,0
3X14,3L6F,P61769,Q16655,0
3X14,3MRP,P61769,Q16655,0
3X14,3MRQ,P61769,Q16655,0
4E5X,3L6F,P61769,Q16655,0
4F7P,2GTZ,P61769,Q16655,0
4F7P,3L6F,P61769,Q16655,0
4F7P,3MRP,P61769,Q16655,0
4F7P,3MRQ,P61769,Q16655,0
4G8I,3L6F,P61769,Q16655,0
4GUP,2GTZ,P61769,Q16655,0
4GUP,3L6F,P61769,Q16655,0
4GUP,3MRP,P61769,Q16655,0
4GUP,3MRQ,P61769,Q16655,0
4HX1,2GTZ,P61769,Q16655,0
4HX1,3L6F,P61769,Q16655,0
4HX1,3MRP,P61769,Q16655,0
4HX1,3MRQ,P61769,Q16655,0
4I48,2GTZ,P61769,Q16655,0
4I48,3L6F,P61769,Q16655,0
4I48,3MRP,P61769,Q16655,0
4I48,3MRQ,P61769,Q16655,0
4I4W,2GTZ,P61769,Q16655,0
4I4W,3L6F,P61769,Q16655,0
4I4W,3MRP,P61769,Q16655,0
4I4W,3MRQ,P61769,Q16655,0
4LNR,2GTZ,P61769,Q16655,0
4LNR,3L6F,P61769,Q16655,0
4LNR,3MRP,P61769,Q16655,0
4LNR,3MRQ,P61769,Q16655,0
4N8V,2GTZ,P61769,Q16655,0
4N8V,3L6F,P61769,Q16655,0
4N8V,3MRP,P61769,Q16655,0
4N8V,3MRQ,P61769,Q16655,0
4NNY,2GTZ,P61769,Q16655,0
4NNY,3L6F,P61769,Q16655,0
4NNY,3MRP,P61769,Q16655,0
4NNY,3MRQ,P61769,Q16655,0
4NO0,3L6F,P61769,Q16655,0
4NO2,3L6F,P61769,Q16655,0
4O2C,2GTZ,P61769,Q16655,0
4O2C,3L6F,P61769,Q16655,0
4O2C,3MRP,P61769,Q16655,0
4O2C,3MRQ,P61769,Q16655,0
4PRN,2GTZ,P61769,Q16655,0
4PRN,3L6F,P61769,Q16655,0
4PRN,3MRP,P61769,Q16655,0
4PRN,3MRQ,P61769,Q16655,0
4QRR,3L6F,P61769,Q16655,0
4R9H,2GTZ,P61769,Q16655,0
4R9H,3L6F,P61769,Q16655,0
4R9H,3MRP,P61769,Q16655,0
4R9H,3MRQ,P61769,Q16655,0
4RA3,2GTZ,P61769,Q16655,0
4RA3,3L6F,P61769,Q16655,0
4RA3,3MRP,P61769,Q16655,0
4RA3,3MRQ,P61769,Q16655,0
4RMQ,2GTZ,P61769,Q16655,0
4RMQ,3L6F,P61769,Q16655,0
4RMQ,3MRP,P61769,Q16655,0
4RMQ,3MRQ,P61769,Q16655,0
4RMS,2GTZ,P61769,Q16655,0
4RMS,3L6F,P61769,Q16655,0
4RMS,3MRP,P61769,Q16655,0
4RMS,3MRQ,P61769,Q16655,0
4RMV,2GTZ,P61769,Q16655,0
4RMV,3L6F,P61769,Q16655,0
4RMV,3MRP,P61769,Q16655,0
4RMV,3MRQ,P61769,Q16655,0
4RMW,2GTZ,P61769,Q16655,0
4RMW,3L6F,P61769,Q16655,0
4RMW,3MRP,P61769,Q16655,0
4RMW,3MRQ,P61769,Q16655,0
4U1M,2GTZ,P61769,Q16655,0
4U1M,3L6F,P61769,Q16655,0
4U1M,3MRP,P61769,Q16655,0
4U1M,3MRQ,P61769,Q16655,0
4U1S,2GTZ,P61769,Q16655,0
4U1S,3L6F,P61769,Q16655,0
4U1S,3MRP,P61769,Q16655,0
4U1S,3MRQ,P61769,Q16655,0
4U6X,2GTZ,P61769,Q16655,0
4U6X,3L6F,P61769,Q16655,0
4U6X,3MRP,P61769,Q16655,0
4U6X,3MRQ,P61769,Q16655,0
4U6Y,2GTZ,P61769,Q16655,0
4U6Y,3L6F,P61769,Q16655,0
4U6Y,3MRP,P61769,Q16655,0
4U6Y,3MRQ,P61769,Q16655,0
4WU5,2GTZ,P61769,Q16655,0
4WU5,3L6F,P61769,Q16655,0
4WU5,3MRP,P61769,Q16655,0
4WU5,3MRQ,P61769,Q16655,0
4X6F,2GTZ,P61769,Q16655,0
4X6F,3L6F,P61769,Q16655,0
4X6F,3MRP,P61769,Q16655,0
4X6F,3MRQ,P61769,Q16655,0
5C0I,2GTZ,P61769,Q16655,0
5C0I,3L6F,P61769,Q16655,0
5C0I,3MRP,P61769,Q16655,0
5C0I,3MRQ,P61769,Q16655,0
5CKA,2GTZ,P61769,Q16655,0
5CKA,3L6F,P61769,Q16655,0
5CKA,3MRP,P61769,Q16655,0
5CKA,3MRQ,P61769,Q16655,0
5D9S,2GTZ,P61769,Q16655,0
5D9S,3L6F,P61769,Q16655,0
5D9S,3MRP,P61769,Q16655,0
5D9S,3MRQ,P61769,Q16655,0
5DEF,3L6F,P61769,Q16655,0
5E00,2GTZ,P61769,Q16655,0
5E00,3L6F,P61769,Q16655,0
5E00,3MRP,P61769,Q16655,0
5E00,3MRQ,P61769,Q16655,0
5EU3,3L6F,P61769,Q16655,0
5EU6,3L6F,P61769,Q16655,0
5F9J,2GTZ,P61769,Q16655,0
5F9J,3L6F,P61769,Q16655,0
5F9J,3MRP,P61769,Q16655,0
5F9J,3MRQ,P61769,Q16655,0
5FA4,2GTZ,P61769,Q16655,0
5FA4,3L6F,P61769,Q16655,0
5FA4,3MRP,P61769,Q16655,0
5FA4,3MRQ,P61769,Q16655,0
5GRD,3L6F,P61769,Q16655,0
5GSR,2GTZ,P61769,Q16655,0
5GSR,3L6F,P61769,Q16655,0
5GSR,3MRP,P61769,Q16655,0
5GSR,3MRQ,P61769,Q16655,0
5GSV,2GTZ,P61769,Q16655,0
5GSV,3L6F,P61769,Q16655,0
5GSV,3MRP,P61769,Q16655,0
5GSV,3MRQ,P61769,Q16655,0
5HHP,2GTZ,P61769,Q16655,0
5HHP,3L6F,P61769,Q16655,0
5HHP,3MRP,P61769,Q16655,0
5HHP,3MRQ,P61769,Q16655,0
5J1A,2GTZ,P61769,Q16655,0
5J1A,3L6F,P61769,Q16655,0
5J1A,3MRP,P61769,Q16655,0
5J1A,3MRQ,P61769,Q16655,0
5KNM,2GTZ,P61769,Q16655,0
5KNM,3L6F,P61769,Q16655,0
5KNM,3MRP,P61769,Q16655,0
5KNM,3MRQ,P61769,Q16655,0
5L2J,2GTZ,P61769,Q16655,0
5L2J,3L6F,P61769,Q16655,0
5L2J,3MRP,P61769,Q16655,0
5L2J,3MRQ,P61769,Q16655,0
5N1Y,2GTZ,P61769,Q16655,0
5N1Y,3L6F,P61769,Q16655,0
5N1Y,3MRP,P61769,Q16655,0
5N1Y,3MRQ,P61769,Q16655,0
5NMH,2GTZ,P61769,Q16655,0
5NMH,3L6F,P61769,Q16655,0
5NMH,3MRP,P61769,Q16655,0
5NMH,3MRQ,P61769,Q16655,0
5NMK,2GTZ,P61769,Q16655,0
5NMK,3L6F,P61769,Q16655,0
5NMK,3MRP,P61769,Q16655,0
5NMK,3MRQ,P61769,Q16655,0
5SWQ,2GTZ,P61769,Q16655,0
5SWQ,3L6F,P61769,Q16655,0
5SWQ,3MRP,P61769,Q16655,0
5SWQ,3MRQ,P61769,Q16655,0
5T6W,2GTZ,P61769,Q16655,0
5T6W,3L6F,P61769,Q16655,0
5T6W,3MRP,P61769,Q16655,0
5T6W,3MRQ,P61769,Q16655,0
5T6Y,2GTZ,P61769,Q16655,0
5T6Y,3L6F,P61769,Q16655,0
5T6Y,3MRP,P61769,Q16655,0
5T6Y,3MRQ,P61769,Q16655,0
5TXS,2GTZ,P61769,Q16655,0
5TXS,3L6F,P61769,Q16655,0
5TXS,3MRP,P61769,Q16655,0
5TXS,3MRQ,P61769,Q16655,0
5V5M,3L6F,P61769,Q16655,0
5VUD,2GTZ,P61769,Q16655,0
5VUD,3L6F,P61769,Q16655,0
5VUD,3MRP,P61769,Q16655,0
5VUD,3MRQ,P61769,Q16655,0
5VUE,2GTZ,P61769,Q16655,0
5VUE,3L6F,P61769,Q16655,0
5VUE,3MRP,P61769,Q16655,0
5VUE,3MRQ,P61769,Q16655,0
5VWF,2GTZ,P61769,Q16655,0
5VWF,3L6F,P61769,Q16655,0
5VWF,3MRP,P61769,Q16655,0
5VWF,3MRQ,P61769,Q16655,0
5VWH,2GTZ,P61769,Q16655,0
5VWH,3L6F,P61769,Q16655,0
5VWH,3MRP,P61769,Q16655,0
5VWH,3MRQ,P61769,Q16655,0
5W67,2GTZ,P61769,Q16655,0
5W67,3L6F,P61769,Q16655,0
5W67,3MRP,P61769,Q16655,0
5W67,3MRQ,P61769,Q16655,0
5WMO,3L6F,P61769,Q16655,0
5WMQ,2GTZ,P61769,Q16655,0
5WMQ,3L6F,P61769,Q16655,0
5WMQ,3MRP,P61769,Q16655,0
5WMQ,3MRQ,P61769,Q16655,0
5WXC,2GTZ,P61769,Q16655,0
5WXC,3L6F,P61769,Q16655,0
5WXC,3MRP,P61769,Q16655,0
5WXC,3MRQ,P61769,Q16655,0
6AT9,2GTZ,P61769,Q16655,0
6AT9,3L6F,P61769,Q16655,0
6AT9,3MRP,P61769,Q16655,0
6AT9,3MRQ,P61769,Q16655,0
6C15,2GTZ,P61769,Q16655,0
6C15,3L6F,P61769,Q16655,0
6C15,3MRP,P61769,Q16655,0
6C15,3MRQ,P61769,Q16655,0
6D2R,2GTZ,P61769,Q16655,0
6D2R,3L6F,P61769,Q16655,0
6D2R,3MRP,P61769,Q16655,0
6D2R,3MRQ,P61769,Q16655,0
6EI2,2GTZ,P61769,Q16655,0
6EI2,3L6F,P61769,Q16655,0
6EI2,3MRP,P61769,Q16655,0
6EI2,3MRQ,P61769,Q16655,0
6EWO,2GTZ,P61769,Q16655,0
6EWO,3L6F,P61769,Q16655,0
6EWO,3MRP,P61769,Q16655,0
6EWO,3MRQ,P61769,Q16655,0
6FGB,2GTZ,P61769,Q16655,0
6FGB,3L6F,P61769,Q16655,0
6FGB,3MRP,P61769,Q16655,0
6FGB,3MRQ,P61769,Q16655,0
6IEX,3L6F,P61769,Q16655,0
6ILM,2GTZ,P61769,Q16655,0
6ILM,3L6F,P61769,Q16655,0
6ILM,3MRP,P61769,Q16655,0
6ILM,3MRQ,P61769,Q16655,0
6J2E,2GTZ,P61769,Q16655,0
6J2E,3L6F,P61769,Q16655,0
6J2E,3MRP,P61769,Q16655,0
6J2E,3MRQ,P61769,Q16655,0
6J2J,2GTZ,P61769,Q16655,0
6J2J,3L6F,P61769,Q16655,0
6J2J,3MRP,P61769,Q16655,0
6J2J,3MRQ,P61769,Q16655,0
6JP3,2GTZ,P61769,Q16655,0
6JP3,3L6F,P61769,Q16655,0
6JP3,3MRP,P61769,Q16655,0
6JP3,3MRQ,P61769,Q16655,0
6JTO,2GTZ,P61769,Q16655,0
6JTO,3L6F,P61769,Q16655,0
6JTO,3MRP,P61769,Q16655,0
6JTO,3MRQ,P61769,Q16655,0
6K7T,2GTZ,P61769,Q16655,0
6K7T,3L6F,P61769,Q16655,0
6K7T,3MRP,P61769,Q16655,0
6K7T,3MRQ,P61769,Q16655,0
6M2J,2GTZ,P61769,Q16655,0
6M2J,3L6F,P61769,Q16655,0
6M2J,3MRP,P61769,Q16655,0
6M2J,3MRQ,P61769,Q16655,0
6MT6,2GTZ,P61769,Q16655,0
6MT6,3L6F,P61769,Q16655,0
6MT6,3MRP,P61769,Q16655,0
6MT6,3MRQ,P61769,Q16655,0
6MTL,2GTZ,P61769,Q16655,0
6MTL,3L6F,P61769,Q16655,0
6MTL,3MRP,P61769,Q16655,0
6MTL,3MRQ,P61769,Q16655,0
6MTM,2GTZ,P61769,Q16655,0
6MTM,3L6F,P61769,Q16655,0
6MTM,3MRP,P61769,Q16655,0
6MTM,3MRQ,P61769,Q16655,0
6NUX,2GTZ,P61769,Q16655,0
6NUX,3L6F,P61769,Q16655,0
6NUX,3MRP,P61769,Q16655,0
6NUX,3MRQ,P61769,Q16655,0
6O4Z,2GTZ,P61769,Q16655,0
6O4Z,3L6F,P61769,Q16655,0
6O4Z,3MRP,P61769,Q16655,0
6O4Z,3MRQ,P61769,Q16655,0
6O51,2GTZ,P61769,Q16655,0
6O51,3L6F,P61769,Q16655,0
6O51,3MRP,P61769,Q16655,0
6O51,3MRQ,P61769,Q16655,0
6P27,2GTZ,P61769,Q16655,0
6P27,3L6F,P61769,Q16655,0
6P27,3MRP,P61769,Q16655,0
6P27,3MRQ,P61769,Q16655,0
6PYJ,2GTZ,P61769,Q16655,0
6PYJ,3L6F,P61769,Q16655,0
6PYJ,3MRP,P61769,Q16655,0
6PYJ,3MRQ,P61769,Q16655,0
6PYV,2GTZ,P61769,Q16655,0
6PYV,3L6F,P61769,Q16655,0
6PYV,3MRP,P61769,Q16655,0
6PYV,3MRQ,P61769,Q16655,0
6QIP,2GTZ,P61769,Q16655,0
6QIP,3L6F,P61769,Q16655,0
6QIP,3MRP,P61769,Q16655,0
6QIP,3MRQ,P61769,Q16655,0
6RPA,3L6F,P61769,Q16655,0
6TDO,2GTZ,P61769,Q16655,0
6TDO,3L6F,P61769,Q16655,0
6TDO,3MRP,P61769,Q16655,0
6TDO,3MRQ,P61769,Q16655,0
6TDS,2GTZ,P61769,Q16655,0
6TDS,3L6F,P61769,Q16655,0
6TDS,3MRP,P61769,Q16655,0
6TDS,3MRQ,P61769,Q16655,0
6TRN,3L6F,P61769,Q16655,0
6UJ8,2GTZ,P61769,Q16655,0
6UJ8,3L6F,P61769,Q16655,0
6UJ8,3MRP,P61769,Q16655,0
6UJ8,3MRQ,P61769,Q16655,0
6UJO,2GTZ,P61769,Q16655,0
6UJO,3L6F,P61769,Q16655,0
6UJO,3MRP,P61769,Q16655,0
6UJO,3MRQ,P61769,Q16655,0
6ULK,2GTZ,P61769,Q16655,0
6ULK,3L6F,P61769,Q16655,0
6ULK,3MRP,P61769,Q16655,0
6ULK,3MRQ,P61769,Q16655,0
6UZO,2GTZ,P61769,Q16655,0
6UZO,3L6F,P61769,Q16655,0
6UZO,3MRP,P61769,Q16655,0
6UZO,3MRQ,P61769,Q16655,0
6V2Q,2GTZ,P61769,Q16655,0
6V2Q,3L6F,P61769,Q16655,0
6V2Q,3MRP,P61769,Q16655,0
6V2Q,3MRQ,P61769,Q16655,0
6VB2,2GTZ,P61769,Q16655,0
6VB2,3L6F,P61769,Q16655,0
6VB2,3MRP,P61769,Q16655,0
6VB2,3MRQ,P61769,Q16655,0
6VB4,2GTZ,P61769,Q16655,0
6VB4,3L6F,P61769,Q16655,0
6VB4,3MRP,P61769,Q16655,0
6VB4,3MRQ,P61769,Q16655,0
6VB7,2GTZ,P61769,Q16655,0
6VB7,3L6F,P61769,Q16655,0
6VB7,3MRP,P61769,Q16655,0
6VB7,3MRQ,P61769,Q16655,0
6VIU,2GTZ,P61769,Q16655,0
6VIU,3L6F,P61769,Q16655,0
6VIU,3MRP,P61769,Q16655,0
6VIU,3MRQ,P61769,Q16655,0
6VQ2,2GTZ,P61769,Q16655,0
6VQ2,3L6F,P61769,Q16655,0
6VQ2,3MRP,P61769,Q16655,0
6VQ2,3MRQ,P61769,Q16655,0
6WNA,2GTZ,P61769,Q16655,0
6WNA,3L6F,P61769,Q16655,0
6WNA,3MRP,P61769,Q16655,0
6WNA,3MRQ,P61769,Q16655,0
6WZY,2GTZ,P61769,Q16655,0
6WZY,3L6F,P61769,Q16655,0
6WZY,3MRP,P61769,Q16655,0
6WZY,3MRQ,P61769,Q16655,0
6Y27,2GTZ,P61769,Q16655,0
6Y27,3L6F,P61769,Q16655,0
6Y27,3MRP,P61769,Q16655,0
6Y27,3MRQ,P61769,Q16655,0
6Y29,2GTZ,P61769,Q16655,0
6Y29,3L6F,P61769,Q16655,0
6Y29,3MRP,P61769,Q16655,0
6Y29,3MRQ,P61769,Q16655,0
6Y2A,2GTZ,P61769,Q16655,0
6Y2A,3L6F,P61769,Q16655,0
6Y2A,3MRP,P61769,Q16655,0
6Y2A,3MRQ,P61769,Q16655,0
6ZKW,2GTZ,P61769,Q16655,0
6ZKW,3L6F,P61769,Q16655,0
6ZKW,3MRP,P61769,Q16655,0
6ZKW,3MRQ,P61769,Q16655,0
7DUU,2GTZ,P61769,Q16655,0
7DUU,3L6F,P61769,Q16655,0
7DUU,3MRP,P61769,Q16655,0
7DUU,3MRQ,P61769,Q16655,0
7JWI,2GTZ,P61769,Q16655,0
7JWI,3L6F,P61769,Q16655,0
7JWI,3MRP,P61769,Q16655,0
7JWI,3MRQ,P61769,Q16655,0
7JYU,2GTZ,P61769,Q16655,0
7JYU,3L6F,P61769,Q16655,0
7JYU,3MRP,P61769,Q16655,0
7JYU,3MRQ,P61769,Q16655,0
7JYV,2GTZ,P61769,Q16655,0
7JYV,3L6F,P61769,Q16655,0
7JYV,3MRP,P61769,Q16655,0
7JYV,3MRQ,P61769,Q16655,0
7KGQ,2GTZ,P61769,Q16655,0
7KGQ,3L6F,P61769,Q16655,0
7KGQ,3MRP,P61769,Q16655,0
7KGQ,3MRQ,P61769,Q16655,0
7KGR,2GTZ,P61769,Q16655,0
7KGR,3L6F,P61769,Q16655,0
7KGR,3MRP,P61769,Q16655,0
7KGR,3MRQ,P61769,Q16655,0
7KP0,2GTZ,P61769,Q16655,0
7KP0,3L6F,P61769,Q16655,0
7KP0,3MRP,P61769,Q16655,0
7KP0,3MRQ,P61769,Q16655,0
7L1B,2GTZ,P61769,Q16655,0
7L1B,3L6F,P61769,Q16655,0
7L1B,3MRP,P61769,Q16655,0
7L1B,3MRQ,P61769,Q16655,0
7LFZ,2GTZ,P61769,Q16655,0
7LFZ,3L6F,P61769,Q16655,0
7LFZ,3MRP,P61769,Q16655,0
7LFZ,3MRQ,P61769,Q16655,0
7LG0,3L6F,P61769,Q16655,0
7LG2,2GTZ,P61769,Q16655,0
7LG2,3L6F,P61769,Q16655,0
7LG2,3MRP,P61769,Q16655,0
7LG2,3MRQ,P61769,Q16655,0
7MJ7,2GTZ,P61769,Q16655,0
7MJ7,3L6F,P61769,Q16655,0
7MJ7,3MRP,P61769,Q16655,0
7MJ7,3MRQ,P61769,Q16655,0
7MJA,2GTZ,P61769,Q16655,0
7MJA,3L6F,P61769,Q16655,0
7MJA,3MRP,P61769,Q16655,0
7MJA,3MRQ,P61769,Q16655,0
7N1B,2GTZ,P61769,Q16655,0
